No Variation 
population: 50
 ____________________Base_______________________ 
85:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 660483.8649101369, 0.03379680603177248]
86:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 660150.243451399, 0.030776772626059164]
87:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 994557.0911972331, 0.027632664634459365]
88:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 1299138.3459539185, 0.02511898239977626]
89:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 980976.4938808706, 0.02656716866069727]
90:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 672483.6265094001, 0.03230640591856502]
91:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 808144.4352551594, 0.03125441693318024]
92:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 844010.0344908908, 0.028846966919440886]
93:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 903671.4170400123, 0.02867648022951889]
94:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 1360676.219173823, 0.025097652164389084]
95:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 741194.5772395125, 0.03244998848266979]
96:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 1216327.7913801936, 0.025956376718852564]
97:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 1286886.6921811043, 0.025396058475310606]
98:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 1157278.2424621154, 0.026750917969041776]
99:[[72.0, 50, 30, 18.0, 9.0, 34, 48, 69, 31, 2.7, 36, 60, 19.1, 0.3, 36, 43, 6.9, 13.0, 13.9, 43], 15544.720930232557, 0.05400839684792701, 766224.4358285487, 0.03191035324252767]
